Date,LQD US Equity  (L1),EMB US Equity  (L1),MUB US Equity  (L1),TIP US Equity  (L1),SHY US Equity  (R1),HYG US Equity  (L1)
1/31/2012,21.3141,19.7499,16.7845,22.2608,3.5749,19.7016
1/30/2012,20.9591,19.2752,17.4931,21.677,3.5749,19.3982
1/27/2012,21.1157,19.0379,17.4201,21.2775,3.6116,19.7808
1/26/2012,20.9382,19.1781,17.6286,21.0214,3.5872,20.2161
1/25/2012,19.9986,18.3906,16.5135,20.4683,3.5749,19.9259
1/24/2012,19.5915,18.0453,15.7424,19.5464,3.5137,18.8837
1/23/2012,19.1634,18.4122,15.4194,19.5362,3.5137,18.5803
1/20/2012,19.3409,18.1101,15.1797,19.782,3.5014,18.1714
1/19/2012,19.6437,17.7864,15.6382,20.0278,3.5259,18.1714
1/18/2012,19.675,17.4844,15.4871,20.4683,3.5259,17.9999
1/17/2012,19.9151,16.8479,15.4298,20.5605,3.5382,17.6701
1/13/2012,19.5497,16.7615,15.336,20.4376,3.5259,17.4327
1/12/2012,19.1217,16.8047,15.0442,20.0996,3.5014,17.5646
1/11/2012,18.8502,16.7076,14.9713,20.2839,3.5137,17.7229
1/10/2012,18.8711,16.74,14.6587,19.9766,3.4769,17.8416
1/9/2012,18.537,16.7723,15.5965,20.3454,3.4647,17.4327
1/6/2012,18.7145,16.9449,15.211,20.2225,3.4402,17.2744
1/5/2012,18.2551,17.4628,13.6374,19.823,3.4524,17.6437
1/4/2012,18.7667,17.6354,13.1164,19.5976,3.4402,18.1582
1/3/2012,18.6727,17.3117,12.9184,19.485,3.4279,18.3561
12/30/2011,18.7667,18.4014,12.8038,19.5259,3.4892,17.9735
12/29/2011,18.2656,18.218,13.8354,19.5669,3.4279,17.9076
12/28/2011,18.324,17.9914,12.9497,19.6693,3.4157,17.2084
12/27/2011,18.109,18.1532,12.9601,19.3621,3.3912,17.7624
12/23/2011,17.664,17.8377,12.5242,19.6898,3.4296,17.2973
12/22/2011,18.0282,17.9022,12.6594,19.8332,3.4051,16.7597
12/21/2011,17.4143,17.8162,12.1812,19.8947,3.4173,16.3138
12/20/2011,17.9137,17.7087,12.0253,20.3659,3.4541,15.986
12/19/2011,17.997,17.1069,11.9525,20.2942,3.4786,14.5566
12/16/2011,17.5808,17.2573,11.859,19.8127,3.4908,14.7009
12/15/2011,16.9253,16.9779,11.6511,19.5464,3.4418,14.1633
12/14/2011,16.738,17.2144,11.5367,19.8435,3.4541,13.7567
12/13/2011,16.5403,17.3541,11.3392,19.6079,3.4786,13.9534
12/12/2011,16.145,17.1606,11.4536,19.2801,3.4786,14.3862
12/9/2011,16.1346,17.1714,11.412,18.727,3.4786,15.0025
12/8/2011,16.582,16.9564,11.2457,19.3621,3.4786,14.019
12/7/2011,16.9773,17.5368,11.3288,19.3108,3.4663,14.7665
12/6/2011,16.249,17.8055,10.965,19.5157,3.4296,15.1336
12/5/2011,16.8733,17.4078,10.3621,19.8127,3.4296,14.6222
12/2/2011,16.0097,17.4401,10.4245,19.8332,3.4173,13.9797
12/1/2011,15.0317,16.6985,10.0399,19.2904,3.4418,13.3371
11/30/2011,14.7664,16.1838,10.0525,19.3306,3.4359,12.8433
11/29/2011,14.248,15.3703,10.1044,19.6781,3.4359,10.9539
11/28/2011,14.5072,15.2205,10.1251,19.7088,3.4237,10.2372
11/25/2011,14.4554,14.225,10.3221,19.3204,3.4114,7.8266
11/23/2011,14.9116,14.0858,10.4361,19.6986,3.4114,7.8266
11/22/2011,15.5026,15.1455,10.3428,19.1977,3.3992,9.8072
11/21/2011,15.8033,15.8841,10.2184,18.8297,3.387,10.6542
11/18/2011,16.2802,16.9331,10.0007,19.0444,3.3747,11.9181
11/17/2011,16.0936,16.8261,9.866,19.0137,3.4114,11.9963
11/16/2011,17.0164,17.5219,9.7623,19.0239,3.3992,12.5475
11/15/2011,17.3896,17.6503,9.7001,19.3613,3.4237,13.6511
11/14/2011,17.5037,18.2069,9.9385,19.8213,3.4359,13.9508
11/11/2011,17.514,18.7422,10.0214,19.6577,3.387,14.7196
11/10/2011,17.7214,18.2712,10.0007,20.0257,3.4359,13.2211
11/9/2011,18.3124,18.1748,9.8452,19.7906,3.4237,13.1039
11/8/2011,18.6234,19.0098,9.5757,19.811,3.3992,15.5536
11/7/2011,19.3596,18.785,9.8245,20.6083,3.4114,15.293
11/4/2011,19.8365,18.6993,9.9282,20.0052,3.4359,15.6839
11/3/2011,19.5981,18.5923,9.9178,19.3613,3.4359,15.8012
11/2/2011,19.5359,17.8751,10.094,20.1995,3.4237,14.6675
11/1/2011,19.1004,17.661,10.0423,20.1586,3.3992,13.586
10/31/2011,18.5092,17.6987,9.3568,18.7115,3.3893,15.6373
10/28/2011,18.2405,17.9226,9.4808,17.6618,3.2915,16.7253
10/27/2011,17.7859,17.8799,9.4912,17.2542,3.2426,17.075
10/26/2011,17.8066,16.59,9.8116,17.9268,3.316,15.3783
10/25/2011,17.8892,16.2168,9.5532,18.0287,3.3771,14.8861
10/24/2011,17.3106,15.9503,9.5325,16.979,3.316,16.9584
10/21/2011,16.7114,15.236,9.7083,16.6326,3.316,13.8758
10/20/2011,16.3291,15.1187,9.4292,16.7549,3.3526,12.5158
10/19/2011,16.0708,15.3959,9.2318,16.7345,3.3404,11.5314
10/18/2011,15.7712,15.4066,9.3463,16.9179,3.3037,11.8941
10/17/2011,15.3682,15.1933,8.995,16.3574,3.3037,11.2983
10/14/2011,15.4509,14.8842,9.1759,15.9192,3.2915,11.9459
10/13/2011,15.5232,14.5217,9.6773,16.0925,3.2426,11.1688
10/12/2011,15.4199,14.1912,8.933,16.0211,3.2181,11.6351
10/11/2011,15.2442,13.2957,8.4368,16.5103,3.2181,9.0964
10/10/2011,14.9343,13.6155,9.0645,16.2351,3.1692,10.3139
10/7/2011,14.7173,12.0057,9.1087,17.0402,3.2548,7.9955
10/6/2011,14.8206,12.2829,8.8193,17.4376,3.2915,7.9048
10/5/2011,15.2856,10.9609,9.1604,17.4478,3.316,6.2599
10/4/2011,14.8103,10.0334,9.915,17.5293,3.316,4.9776
10/3/2011,15.8228,11.0355,10.1631,17.4478,3.3771,5.3014
9/30/2011,15.6089,11.9267,9.9384,16.3051,3.3541,6.5775
9/29/2011,15.0325,12.861,9.9487,16.5188,3.3053,8.7392
9/28/2011,15.156,12.0329,9.8456,16.8851,3.2808,8.945
9/27/2011,15.6192,11.9374,10.3713,16.936,3.3175,10.1803
9/26/2011,15.9898,9.9946,10.4177,16.7223,3.3541,10.0516
9/23/2011,16.2059,11.6613,10.5569,17.282,3.3908,9.6398
9/22/2011,16.9265,13.4873,10.3713,17.9637,3.3786,9.3439
9/21/2011,16.7,15.515,9.7838,18.2385,3.3664,10.8493
9/20/2011,16.4324,16.1095,9.6188,18.035,3.4764,11.8144
9/19/2011,16.3809,16.0564,9.5054,17.5262,3.5252,11.6342
9/16/2011,15.7427,16.5236,9.2374,17.2311,3.4764,11.8015
9/15/2011,15.7427,16.5023,9.4097,17.1904,3.4519,11.8658
9/14/2011,16.1442,16.3112,9.5746,17.4244,3.4397,11.1196
9/13/2011,16.1956,17.0544,9.5364,17.5669,3.4397,10.3861
9/12/2011,16.2162,16.7147,9.7013,18.0757,3.4275,9.5498
9/9/2011,16.9265,17.2242,9.4023,18.4827,3.5008,10.5019
9/8/2011,16.803,18.116,9.5364,18.3402,3.4641,11.5056
9/7/2011,16.9059,18.1054,9.1653,17.6381,3.4275,11.1582
9/6/2011,16.6795,17.6701,9.2477,17.9536,3.4519,10.6177
9/2/2011,16.0001,18.1054,8.8405,18.6557,3.4397,11.943
9/1/2011,15.2898,17.702,9.526,17.3736,3.4886,12.4706
8/31/2011,15.2049,17.5586,9.981,16.3152,3.4587,12.543
8/30/2011,14.8562,17.2414,9.1895,16.8443,3.4587,11.1111
8/29/2011,14.2511,17.2202,9.1689,16.1626,3.4343,10.9066
8/26/2011,13.8819,17.051,9.2512,16.8545,3.4587,9.7943
8/25/2011,13.8306,16.2685,9.0404,16.5085,3.4465,8.6948
8/24/2011,13.205,16.0464,8.7166,15.603,3.3854,9.577
8/23/2011,14.5588,16.7972,8.7783,17.3327,3.3854,10.0756
8/22/2011,15.8818,17.0404,8.8781,18.0652,3.4343,9.2574
8/19/2011,16.3125,17.1145,8.7269,18.0958,3.4465,9.1295
8/18/2011,16.4561,16.7972,8.9736,17.6949,3.4465,10.0884
8/17/2011,16.3023,17.3365,8.5316,18.6045,3.4587,11.4435
8/16/2011,15.9843,16.6809,8.2797,17.994,3.4343,10.229
8/15/2011,15.5638,15.8667,7.9662,17.7295,3.4343,10.9321
8/12/2011,15.3485,14.6717,7.5756,18.3298,3.4709,9.1551
8/11/2011,14.046,14.1007,6.8971,17.6583,3.4587,9.6665
8/10/2011,16.4356,15.4014,7.7298,20.1612,3.4831,7.7104
8/9/2011,15.3956,14.069,6.6401,17.9839,3.4098,9.5642
8/8/2011,14.3742,14.2699,6.3934,17.0071,3.2999,6.3169
8/5/2011,15.4715,16.205,7.9045,15.6132,3.2633,11.0472
8/4/2011,16.9176,17.7807,7.8531,16.9461,3.2877,11.1623
8/3/2011,16.0766,18.3517,7.5653,15.9286,3.19,14.4607
8/2/2011,16.1177,18.394,6.5887,16.651,3.2022,14.5246
8/1/2011,15.1536,18.0027,6.3523,15.8879,3.0679,15.9565
7/29/2011,14.8156,16.96,6.3761,15.5727,3.1034,15.7014
7/28/2011,13.7938,16.3385,6.2326,14.2466,2.9935,15.5871
7/27/2011,13.5486,15.8433,6.4376,13.781,2.9325,15.4092
7/26/2011,13.8858,15.896,6.7862,13.5684,2.9935,16.3241
7/25/2011,13.3851,15.6326,6.8631,13.5279,2.9325,16.0827
7/22/2011,13.9267,15.7591,7.3551,13.4064,2.9813,16.7053
7/21/2011,13.4669,15.1691,7.104,13.0319,2.9691,16.5528
7/20/2011,13.6406,15.1375,7.0322,13.2647,3.0179,15.9937
7/19/2011,13.9062,14.6634,6.6632,13.9126,3.0545,15.892
7/18/2011,13.3545,14.853,6.3044,13.3457,3.0545,15.371
7/15/2011,13.7938,14.8952,6.4478,13.2445,3.0545,15.5744
7/14/2011,13.5384,15.0637,6.3761,12.8902,3.0301,15.6125
7/13/2011,14.2434,14.7161,6.5094,13.5684,3.0667,15.676
7/12/2011,13.9573,14.379,6.2531,13.3558,3.0423,14.7865
7/11/2011,13.8654,15.0005,6.2121,12.9003,3.0545,15.1042
7/8/2011,13.4873,15.2534,5.4535,12.2727,2.9813,16.2478
7/7/2011,12.7619,15.0532,5.433,11.7665,2.8349,16.5655
7/6/2011,12.7312,14.7372,5.6586,11.807,2.9325,16.1081
7/5/2011,12.4962,15.0005,5.5663,11.4831,2.8959,16.0572
7/1/2011,12.0977,15.0321,5.474,11.3616,2.7738,15.9047
6/30/2011,12.0912,14.6981,5.7965,11.2361,2.8087,15.2967
6/29/2011,11.9284,14.5197,5.6636,11.4874,2.8209,14.5265
6/28/2011,12.1828,14.5932,6.0315,11.4472,2.8209,13.4027
6/27/2011,12.9665,14.2259,6.236,11.8896,3.0039,12.9481
6/24/2011,13.3329,13.9531,6.1746,12.0705,3.1014,12.9734
6/23/2011,13.2719,14.1525,5.9804,11.6382,3.0404,13.5163
6/22/2011,12.9767,14.2469,6.052,10.8339,2.9795,12.9102
6/21/2011,12.824,14.1735,6.1542,11.0853,3.0039,13.731
6/20/2011,12.8546,13.4076,5.868,10.8138,2.9917,12.9734
6/17/2011,12.8342,13.4495,5.8374,11.1154,2.9917,12.1905
6/16/2011,12.7935,13.502,5.8476,11.1757,2.9673,10.9657
6/15/2011,13.0072,14.184,5.4183,11.2562,2.9551,12.9734
6/14/2011,12.3864,14.2889,5.4796,10.6831,2.8087,13.4532
6/13/2011,12.7222,14.3413,5.357,10.9847,2.8941,12.7461
6/10/2011,12.6001,14.3623,5.5512,10.9948,2.9307,13.1754
6/9/2011,12.7324,14.4568,5.9089,11.035,2.8453,13.9204
6/8/2011,13.0378,14.3309,6.0418,11.1657,2.9551,13.8446
6/7/2011,12.9665,14.1525,5.8987,11.1757,2.9429,14.3876
6/6/2011,12.5798,14.1,5.8987,11.0149,2.8697,14.476
6/3/2011,12.7731,13.9846,6.0929,10.9646,2.8575,14.7538
6/2/2011,12.5289,14.0056,6.052,10.7937,2.8209,15.2083
6/1/2011,13.5569,13.9636,5.8578,11.1959,2.8819,15.2841
5/31/2011,12.9939,13.9886,5.933,10.4098,2.8136,15.9546
5/27/2011,13.004,13.205,5.5254,10.6986,2.8136,15.6409
5/26/2011,12.8823,13.0065,5.2706,10.5193,2.777,15.2895
5/25/2011,12.3956,13.3095,5.0923,10.2504,2.7137,15.3899
5/24/2011,12.6187,13.1423,5.5156,10.2205,2.6674,15.3899
5/23/2011,12.4768,13.2363,5.29,9.6628,2.6674,15.5781
5/20/2011,12.5477,13.696,5.0057,9.6529,2.6552,16.1303
5/19/2011,12.6288,13.6124,5.2197,9.6927,2.6186,16.2181
5/18/2011,12.4362,13.696,5.5793,9.9815,2.6064,16.2683
5/17/2011,12.7201,13.4139,5.7771,10.0413,2.6552,16.1303
5/16/2011,12.568,13.299,5.1891,9.9516,2.643,15.9295
5/13/2011,12.2435,13.2886,5.2588,9.9218,2.5942,15.7036
5/12/2011,11.9089,12.9124,5.1178,9.9417,2.5455,16.1805
5/11/2011,12.1726,12.8811,4.5369,10.0711,2.5942,16.0675
5/10/2011,11.9901,12.9124,4.3025,10.4197,2.4968,16.2432
5/9/2011,12.4463,12.9751,4.2923,10.7185,2.5942,15.9923
5/6/2011,12.3348,12.5885,4.1904,10.4894,2.5455,15.8417
5/5/2011,12.3348,12.5363,4.2006,10.4496,2.5333,15.2519
5/4/2011,11.9495,12.599,3.9458,10.5791,2.5089,15.7287
5/3/2011,11.7873,12.5363,3.6095,10.4795,2.4602,15.7664
5/2/2011,11.838,12.2646,3.6503,10.3002,2.4236,15.7413
4/29/2011,11.578,12.361,3.5176,10.1181,2.4405,15.8
4/28/2011,11.3659,11.7263,3.3154,9.8902,2.3918,15.5256
4/27/2011,11.0124,11.4142,3.0614,9.5633,2.3918,15.4632
4/26/2011,11.1538,11.2269,2.9192,9.8308,2.3553,15.3884
4/25/2011,10.6387,11.0292,2.6957,9.4544,2.2578,15.1265
4/21/2011,10.5276,11.2685,2.5128,9.1572,2.2457,15.2512
4/20/2011,10.4266,11.0396,2.4112,9.3553,2.27,14.9768
4/19/2011,10.3761,10.7171,2.3604,9.7317,2.2822,14.5403
4/18/2011,10.1438,10.9043,2.1267,9.3454,2.2578,14.1412
4/15/2011,9.9923,11.05,1.9845,9.3157,2.2335,14.5403
4/14/2011,9.4165,10.7691,1.5375,8.5232,2.0387,14.3906
4/13/2011,9.6892,10.7587,1.3851,8.6619,2.1361,14.8521
4/12/2011,9.4973,10.6442,1.3851,8.4241,2.0874,14.3033
4/11/2011,9.1135,10.8107,1.2124,7.8793,1.9169,14.665
4/8/2011,9.1034,11.1333,1.1311,7.9585,1.9291,14.7773
4/7/2011,9.164,10.8315,1.3089,7.7307,1.9656,14.7773
4/6/2011,9.3256,11.102,0.7856,7.5425,1.8925,14.665
4/5/2011,9.6791,10.8315,1.192,8.1269,1.8925,14.4156
4/4/2011,9.6185,11.102,1.192,8.325,2.0021,14.5403
4/1/2011,9.366,10.6858,1.2733,7.8396,1.9778,13.8419
3/31/2011,8.8542,10.4767,0.7315,7.5617,1.8959,13.9787
3/30/2011,9.2063,10.3006,0.8834,7.5223,1.9568,14.0407
3/29/2011,8.8341,10.3006,0.9745,7.1478,1.8959,13.8672
3/28/2011,9.3673,10.4042,1.1467,7.3646,1.9324,13.8052
3/25/2011,9.3271,10.342,1.1062,7.3055,1.9811,13.768
3/24/2011,9.488,10.4146,1.1467,7.808,2.0541,13.7308
3/23/2011,9.8502,10.3213,1.2885,7.7095,2.1271,13.6317
3/22/2011,9.9206,10.1866,1.1447,7.8868,2.1149,13.768
3/21/2011,9.7194,10.197,1.5316,8.1529,2.1393,13.706
3/18/2011,10.0715,9.7411,1.5266,8.616,2.2488,13.0119
3/17/2011,10.0011,9.6997,1.5519,8.6948,2.2974,12.479
3/16/2011,10.0715,9.1816,1.6836,8.4781,2.3461,11.2767
3/15/2011,9.4176,9.6582,1.3189,7.7095,2.1636,11.9708
3/14/2011,9.4277,9.7929,1.086,7.739,2.2123,12.5533
3/11/2011,9.3069,10.0727,1.1873,7.5814,2.1575,13.0119
3/10/2011,9.4076,10.0043,1.3189,7.7587,2.1393,13.0367
3/9/2011,8.9649,10.083,1.2278,7.1478,2.0298,13.6317
3/8/2011,8.4015,10.0623,1.0094,7,1.9568,13.9539
3/7/2011,8.5424,9.8033,0.62,6.931,1.9933,14.0531
3/4/2011,8.814,9.5443,1.2683,7.0197,2.0663,14.0283
3/3/2011,8.4015,8.9952,1.6025,6.3103,1.8351,14.2638
3/2/2011,8.8643,8.9952,1.4911,6.596,2.0419,13.8548
3/1/2011,9.4478,8.8397,1.7545,6.9113,2.0906,13.7556
2/28/2011,9.4455,8.7881,1.9499,6.2976,2.0289,13.9296
2/25/2011,9.1549,8.7056,1.6592,6.5827,1.9924,13.363
2/24/2011,8.6438,8.1175,1.4955,6.2288,1.9681,13.0182
2/23/2011,8.5236,8.004,0.9805,5.8455,1.9195,12.932
2/22/2011,8.6539,8.1175,0.6977,5.4622,1.9438,12.8211
2/18/2011,8.3532,8.7778,1.1723,4.6366,1.8344,13.7572
2/17/2011,8.1929,8.4786,0.9805,4.096,1.7979,13.4123
2/16/2011,7.9925,7.8183,0.3847,3.7029,1.6763,13.1537
2/15/2011,8.1228,7.6017,0.5866,3.8503,1.6885,13.1167
2/14/2011,7.8823,7.6326,0.728,3.7225,1.6398,13.3384
2/11/2011,7.8121,7.8906,1.7782,3.6439,1.6398,13.2522
2/10/2011,7.2209,7.7358,0.1726,3.1131,1.6398,12.9689
2/9/2011,7.752,8.004,-0.2313,3.752,1.6885,12.8457
2/8/2011,7.0606,8.5199,-0.514,3.4571,1.6155,13.4862
2/7/2011,7.4514,8.1794,-0.4737,3.9977,1.7493,13.363
2/4/2011,7.3311,8.5611,-0.5342,4.0174,1.7979,13.1537
2/3/2011,7.6593,9.2214,-0.2919,4.6071,1.883,12.661
2/2/2011,7.9224,9.4999,-0.1606,5.1575,1.9803,12.661
2/1/2011,8.1328,9.3555,0.1524,5.4425,2.041,12.5378
1/31/2011,8.2754,8.8578,-0.3383,5.5367,2.1533,12.3193
1/28/2011,8.5749,8.7345,0.1953,5.5072,2.1654,11.7196
1/27/2011,8.4351,9.546,-0.0061,5.1048,2.1168,12.3927
1/26/2011,8.2555,9.9261,0.1198,5.1735,2.0439,12.2459
1/25/2011,8.8643,9.9467,-0.6201,5.3502,2.0682,12.0133
1/24/2011,8.3253,10.0288,-0.5094,4.938,1.9953,11.842
1/21/2011,8.2754,9.7207,-1.0027,5.0067,2.0075,11.6829
1/20/2011,8.1157,9.8337,-1.8584,4.8104,1.9832,11.2301
1/19/2011,8.5848,10.224,-1.8181,5.8114,2.0925,11.4504
1/18/2011,8.6647,10.5733,-1.9792,5.7722,2.0439,11.793
1/14/2011,8.7246,10.7787,-3.0966,5.7526,2.0682,11.8053
1/13/2011,9.2436,10.6349,-2.0396,6.2138,2.0682,11.6217
1/12/2011,8.7745,10.4192,-0.902,5.8899,2.0318,11.6462
1/11/2011,8.8444,9.8953,-0.2879,5.9194,2.0318,11.4137
1/10/2011,8.8943,9.5974,-0.2728,5.8801,2.0925,10.9853
1/7/2011,8.7046,9.8748,-0.1168,5.5759,2.0409,11.071
1/6/2011,8.1607,9.6488,-0.2074,5.2422,1.8981,11.4993
1/5/2011,7.996,10.5014,0.0745,4.938,1.7888,11.3647
1/4/2011,8.7945,11.1383,0.5275,5.3404,1.971,11.0833
1/3/2011,8.6547,10.4603,0.2355,5.0754,1.9953,10.5815
12/31/2010,8.2355,9.998,-0.1571,5.517,2.0196,10.4958
12/30/2010,7.966,9.5152,-0.2074,4.7908,1.8981,10.3
12/29/2010,7.9161,9.433,-0.4792,4.8889,1.9346,10.1776
12/28/2010,7.1076,9.6179,-0.5094,4.2118,1.6916,9.8105
12/27/2010,7.9649,9.7607,-0.2192,4.9924,1.8281,9.7416
12/23/2010,7.7561,9.7913,-0.5253,4.7672,1.7674,9.6565
12/22/2010,7.7064,9.6891,-0.3747,5.1588,1.9009,9.5471
12/21/2010,7.7959,9.5152,-0.6056,5.2371,1.9252,9.2431
12/20/2010,7.5673,8.9424,-0.7661,5.0609,1.9495,9.012
12/17/2010,7.6368,8.3901,0.3177,5.0707,1.9252,8.8175
12/16/2010,6.6626,8.1957,-1.007,4.3658,1.8402,8.6594
12/15/2010,6.1456,8.9526,-1.9102,3.9057,1.8159,8.2581
12/14/2010,6.8117,9.7402,-2.3518,3.5827,1.8524,8.6837
12/13/2010,7.4678,9.7402,-0.6256,4.5812,1.9009,8.1487
12/10/2010,7.0702,10.2414,-0.455,3.9547,1.8402,8.6959
12/9/2010,7.5673,10.5482,-0.164,4.4637,1.8766,8.6473
12/8/2010,7.3088,10.2107,-0.3948,4.5861,1.8888,8.8783
12/7/2010,8.0047,11.3461,0.3579,5.6189,2.0466,9.2309
12/6/2010,9.0187,11.8472,1.8432,6.6762,2.2286,8.6691
12/3/2010,8.2632,11.3972,1.9686,6.2552,2.1679,8.7324
12/2/2010,8.5713,10.7528,1.8633,6.265,2.0344,8.55
12/1/2010,8.8099,10.0368,1.8833,6.3042,2.0344,8.4892
11/30/2010,9.0514,9.59,2.4184,6.9994,2.187,7.5009
11/29/2010,9.2197,10.2011,1.8781,7.1363,2.1142,7.2593
11/26/2010,9.1108,10.5067,2.3383,7.019,2.1264,6.9814
11/24/2010,8.9721,10.7817,1.8981,6.7062,2.0596,7.368
11/23/2010,9.8733,11.0771,2.4384,7.2731,2.2355,6.7277
11/22/2010,9.8139,12.0955,2.3283,7.234,2.1749,8.2136
11/19/2010,9.2098,11.5863,1.8781,6.8626,2.0778,8.9746
11/18/2010,8.8335,12.2483,1.0376,6.5596,2.1385,9.0109
11/17/2010,8.7543,11.8409,0.5973,6.3837,2.1264,7.6458
11/16/2010,8.7543,11.0872,0.4573,6.3641,2.0657,7.1022
11/15/2010,8.1799,11.8511,1.0576,6.1687,2.0172,8.2982
11/12/2010,9.3782,12.8696,2.9587,7.5213,2.0778,8.5035
11/11/2010,10.1506,13.7862,2.6385,8.4068,2.0778,8.9022
11/10/2010,10.6358,14.0205,3.8582,8.397,2.2355,9.3371
11/9/2010,10.8735,14.1631,4.4395,8.1331,2.1749,10.2431
11/8/2010,11.7054,15.1918,5.28,9.1203,2.3083,10.5571
11/5/2010,11.6459,15.7723,5.3901,8.9737,2.3568,10.8833
11/4/2010,12.0024,16.2408,5.4301,9.345,2.4417,11.0041
11/3/2010,10.9527,15.6501,5.4301,9.0812,2.4174,9.5787
11/2/2010,11.3191,15.0696,5.3801,9.2766,2.3811,9.2163
11/1/2010,10.8042,14.7131,5.3552,9.0127,2.4417,8.6847
10/29/2010,10.8418,14.6593,5.3593,8.8423,2.3971,8.8871
10/28/2010,10.6248,14.289,5.2895,8.4815,2.3729,8.8391
10/27/2010,10.1809,14.1876,5.3793,8.0914,2.2396,8.7791
10/26/2010,10.467,14.5629,5.9679,8.7642,2.288,8.8991
10/25/2010,11.0588,14.7253,6.0378,9.3591,2.385,8.7311
10/22/2010,10.6643,14.0354,6.0597,9.0275,2.3608,8.3111
10/21/2010,10.5261,13.8325,5.9979,8.9983,2.385,7.8191
10/20/2010,10.8221,13.802,5.958,8.9983,2.3729,7.9871
10/19/2010,10.6248,13.8629,6.0178,9.0275,2.3608,7.6511
10/18/2010,10.6149,14.0455,5.918,8.969,2.3123,7.6631
10/15/2010,9.8553,14.705,5.8881,8.7252,2.288,7.8071
10/14/2010,10.5557,14.6542,6.0178,9.4273,2.2517,7.5311
10/13/2010,11.4534,15.2528,6.1375,9.086,2.3002,8.0471
10/12/2010,11.5126,14.7658,6.1775,8.4327,2.288,7.6871
10/11/2010,11.6803,14.5731,6.2972,8.7642,2.3608,7.7831
10/8/2010,11.5817,14.1064,6.2074,8.7642,2.3486,7.5551
10/7/2010,11.6902,13.7006,6.1575,8.0524,2.3486,7.1951
10/6/2010,11.7198,13.6397,5.9779,8.2962,2.2638,6.9791
10/5/2010,10.9997,13.3455,5.8243,7.3503,2.2517,7.0751
10/4/2010,10.7728,12.5744,5.8482,6.6678,2.2032,6.6911
10/1/2010,10.5952,12.615,6.1276,6.502,2.1911,7.0631
9/30/2010,11.1321,12.4782,6.2152,6.2143,2.1724,6.9237
9/29/2010,10.8176,12.1851,6.1953,6.4481,2.1603,6.3872
9/28/2010,10.9257,11.9931,6.3047,6.9253,2.1845,6.1369
9/27/2010,10.7292,11.8112,6.25,6.1851,2.1603,5.9819
9/24/2010,10.1592,11.215,6.1456,5.8783,2.1361,5.8031
9/23/2010,10.4049,11.1948,6.1953,6.4091,2.1482,5.3858
9/22/2010,10.3263,11.1039,6.0859,6.487,2.1361,5.66
9/21/2010,10.3951,10.7603,5.8272,6.3409,2.1482,6.0892
9/20/2010,9.5598,10.629,5.7675,4.9969,2.0755,6.268
9/17/2010,9.4222,10.6492,5.7675,4.5879,2.0634,6.1011
9/16/2010,9.0684,10.6997,5.8073,4.8898,2.0392,5.9103
9/15/2010,9.4124,10.73,5.8571,5.1041,2.015,5.7315
9/14/2010,9.5892,10.3056,5.8223,5.3281,1.9908,5.8269
9/13/2010,9.0782,10.4471,5.8272,5.4352,1.9181,5.8448
9/10/2010,8.9308,10.0227,5.8909,4.7242,1.8333,5.3023
9/9/2010,8.8522,10.2147,5.9267,4.6171,1.8454,5.0282
9/8/2010,9.4222,9.9418,6.0958,4.8509,1.9544,4.6109
9/7/2010,9.6384,10.9119,6.1456,5.1625,2.0271,4.5871
9/3/2010,8.8326,11.402,6.056,4.5782,1.9181,4.742
9/2/2010,9.658,11.2858,6.3047,4.7437,1.9665,4.4321
9/1/2010,9.7956,11.3666,6.1655,4.9385,1.9938,4.2652
8/31/2010,10.6234,10.6984,6.2488,5.3863,2.0517,3.1582
8/30/2010,10.2514,10.6984,6.2736,5.0942,2.0154,3.189
8/27/2010,9.5368,10.8493,6.2835,4.6269,1.8944,3.0043
8/26/2010,10.5353,11.1714,6.2944,5.25,1.967,3.0162
8/25/2010,10.4374,11.7149,6.3232,4.6853,1.97,3.163
8/24/2010,10.2318,12.0671,6.0157,4.6853,2.0638,3.3003
8/23/2010,9.9773,12.4194,5.7281,4.3348,1.9912,3.8448
8/20/2010,9.7423,12.2885,5.7281,4.3348,1.9791,3.8448
8/19/2010,9.5465,12.0671,5.4488,4.4613,2.0154,3.5962
8/18/2010,9.4291,11.6545,5.3115,4.4516,1.9912,3.8092
8/17/2010,9.3312,11.3123,5.0735,4.51,1.967,3.6317
8/16/2010,9.5074,10.636,5.0735,4.7437,1.9912,3.2411
8/13/2010,8.3131,10.4568,5.0368,4.4029,1.8944,3.1109
8/12/2010,7.8921,10.3562,4.9644,4.1303,1.9065,2.6611
8/11/2010,8.2739,10.4568,4.7363,4.8216,1.9307,3.0162
8/10/2010,8.2837,10.5877,4.528,4.8313,1.9065,4.3774
8/9/2010,8.4207,10.4971,4.3693,4.1887,1.8581,4.4129
8/6/2010,8.0683,10.0643,4.3693,4.2374,1.9186,4.6023
8/5/2010,7.4516,9.5007,4.2731,4.14,1.8944,4.626
8/4/2010,7.2558,9.3397,4.2701,3.7603,1.7734,4.6733
8/3/2010,7.5886,9.078,4.1412,4.1108,1.8581,4.7325
8/2/2010,7.3243,8.3836,4.1511,3.5656,1.7855,4.7325
7/30/2010,7.5511,7.9077,4.0075,3.3789,1.809,4.1928
7/29/2010,7.0538,7.9578,4.1261,3.0096,1.7606,4.4632
